circlename,regionname,divisionname,officename,pincode,district,statename,latitude,longitude
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tokada B.O,533296,EAST GODAVARI,ANDHRA PRADESH,17.0176,81.9261
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Rajavolu B.O,533124,EAST GODAVARI,ANDHRA PRADESH,16.9521,81.8252
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Madiki B.O,533126,Konaseema,ANDHRA PRADESH,16.8542,81.832
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Burrilanka B.O,533126,EAST GODAVARI,ANDHRA PRADESH,16.897,81.8019
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gadala B.O,533102,EAST GODAVARI,ANDHRA PRADESH,17.0741,81.8177
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Madhurapudi B.O,533102,EAST GODAVARI,ANDHRA PRADESH,17.1074,81.8279
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gadarada B.O,533289,EAST GODAVARI,ANDHRA PRADESH,17.1596,81.8853
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kunavaram B.O,533289,EAST GODAVARI,ANDHRA PRADESH,17.16015,81.79825
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vedurupaka B.O,533289,EAST GODAVARI,ANDHRA PRADESH,17.1702,81.7854
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Bayyanapalli B.O,533285,Alluri Sitharama Raju,ANDHRA PRADESH,17.15942,81.7405
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,NAGAMPALLI B.O,533290,EAST GODAVARI,ANDHRA PRADESH,17.2097,81.79496
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kundada B.O,533295,Alluri Sitharama Raju,ANDHRA PRADESH,17.5554,81.6665
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Gujjumamidivalasa B.O,533295,Alluri Sitharama Raju,ANDHRA PRADESH,17.5669,81.661
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Busigandi BO,533295,Alluri Sitharama Raju,ANDHRA PRADESH,17.798146,81.787135
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pamulamamidi BO,533295,Alluri Sitharama Raju,ANDHRA PRADESH,17.816318,81.788857
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Veerampalem B.O,533294,EAST GODAVARI,ANDHRA PRADESH,16.9924,81.9562
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ilakolanu B.O,533294,EAST GODAVARI,ANDHRA PRADESH,17.0376,81.9494
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vadisaleru B.O,533294,EAST GODAVARI,ANDHRA PRADESH,17.086,81.9508
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Velugubanda B.O,533294,EAST GODAVARI,ANDHRA PRADESH,17.0873,81.873
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Beerampalli B.O,533288,Alluri Sitharama Raju,ANDHRA PRADESH,17.3812,81.8525
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ginnepalli B.O,533288,Alluri Sitharama Raju,ANDHRA PRADESH,17.41,81.75
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,I.Polavaram B.O,533288,Alluri Sitharama Raju,ANDHRA PRADESH,17.41,81.8
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tatiwada B.O,533288,Alluri Sitharama Raju,ANDHRA PRADESH,17.4174,81.7534
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tunnuru B.O,533288,Alluri Sitharama Raju,ANDHRA PRADESH,17.45,81.62
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pidimgoyya B.O,533107,EAST GODAVARI,ANDHRA PRADESH,17.0064,81.8293
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Purushottapatnam B.O,533287,EAST GODAVARI,ANDHRA PRADESH,17.6701,80.9111
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Mirthipadu B.O,533293,EAST GODAVARI,ANDHRA PRADESH,17.0977,81.7691
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,KUTURU B.O.,533350,Alluri Sitharama Raju,ANDHRA PRADESH,17.687274,81.309104
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Lakkavaram BO,533347,Alluri Sitharama Raju,ANDHRA PRADESH,17.740595,81.511911
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Tellamvarigudem BO,533349,Alluri Sitharama Raju,ANDHRA PRADESH,17.64571,81.38503
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Mahendrawada B.O,533342,EAST GODAVARI,ANDHRA PRADESH,16.9,81.97
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Vedurumudi B.O,533307,Konaseema,ANDHRA PRADESH,16.81,81.9
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Balabhadrapuram B.O,533343,EAST GODAVARI,ANDHRA PRADESH,16.95,81.97
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Matsavaram B.O,533261,Konaseema,ANDHRA PRADESH,16.85,81.94
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Pasalapudi B.O,533261,Konaseema,ANDHRA PRADESH,16.85,82.01
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Balantram B.O,533263,Konaseema,ANDHRA PRADESH,16.7679,82.1136
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kapavaram B.O,533262,Konaseema,ANDHRA PRADESH,16.83,82.09
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Z.Medapadu B.O,533341,Konaseema,ANDHRA PRADESH,16.9082,81.9016
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,G.Yerrampalem B.O,533341,EAST GODAVARI,ANDHRA PRADESH,16.935432,81.883222
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kota B.O,533306,Konaseema,ANDHRA PRADESH,16.71,82.06
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Ramavaram B.O,533264,EAST GODAVARI,ANDHRA PRADESH,17.6798,81.9569
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Nelaturu B.O,533308,Konaseema,ANDHRA PRADESH,16.8446,81.9405
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Maredubaka B.O,533308,Konaseema,ANDHRA PRADESH,16.8669,81.9487
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Konkuduru B.O,533345,EAST GODAVARI,ANDHRA PRADESH,16.912,82.0339
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Kurmapuram B.O,533256,Konaseema,ANDHRA PRADESH,16.7814,81.9903
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,KOTHURU B.O.,533256,Konaseema,ANDHRA PRADESH,16.860065,82.033664
Telangana Circle,Hyderabad City Region,Sangareddy Division,Chinthalghat B.O,502321,SANGAREDDY,TELANGANA,17.67033,77.78108384
Andhra Pradesh Circle,Visakhapatnam Region,Rajahmundry Division,Palathodu B.O,533340,Konaseema,ANDHRA PRADESH,16.9038,81.9003
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Guttavilli B.O,532445,SRIKAKULAM,ANDHRA PRADESH,18.5191333,83.7993066
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Labham B.O,532445,SRIKAKULAM,ANDHRA PRADESH,18.5191222,83.7993056
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Thotavada B.O,532445,SRIKAKULAM,ANDHRA PRADESH,18.519129,83.7993044
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Annampeta BO,532445,SRIKAKULAM,ANDHRA PRADESH,18.5140366,83.8724825
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Belamam B.O,532484,SRIKAKULAM,ANDHRA PRADESH,18.3523887,83.858599
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Neradi B.O,532459,SRIKAKULAM,ANDHRA PRADESH,18.6707598,83.9502956
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tungatampara B.O,532459,SRIKAKULAM,ANDHRA PRADESH,18.6707512,83.9503055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kondaragolu B.O,532459,SRIKAKULAM,ANDHRA PRADESH,18.6707545,83.9504562
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karavanja B.O,532432,SRIKAKULAM,ANDHRA PRADESH,18.5110245,84.0395624
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Regulapadu B.O,532432,SRIKAKULAM,ANDHRA PRADESH,18.5102452,84.0391112
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kallata B.O,532214,SRIKAKULAM,ANDHRA PRADESH,18.58377,83.903545
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mahasingi BO,532214,SRIKAKULAM,ANDHRA PRADESH,18.648275,84.033098
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Baleru B.O,532455,Parvathipuram Manyam,ANDHRA PRADESH,18.77894,83.8815
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dabbapadu B.O,532458,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.89356
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kadagandi B.O,532458,Parvathipuram Manyam,ANDHRA PRADESH,18.2967566,83.8936754
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Telikipenta B.O,532458,SRIKAKULAM,ANDHRA PRADESH,18.2962354,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kambakaya B.O,532421,SRIKAKULAM,ANDHRA PRADESH,18.4181441,84.0465213
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Komarti B.O,532421,SRIKAKULAM,ANDHRA PRADESH,18.0460121,84.0462111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Makivalasa B.O,532421,SRIKAKULAM,ANDHRA PRADESH,18.4180451,84.0456231
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Satyavaram B.O,532421,SRIKAKULAM,ANDHRA PRADESH,18.4180112,84.0451111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pothayyavalasa BO,532421,SRIKAKULAM,ANDHRA PRADESH,18.365896,84.007577
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kurigam B.O,532457,SRIKAKULAM,ANDHRA PRADESH,18.7838056,83.9392511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Alamajipeta B.O,532190,SRIKAKULAM,ANDHRA PRADESH,18.497333,83.942833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Peddamallipuram B.O,532213,SRIKAKULAM,ANDHRA PRADESH,18.747022,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sarali B.O,532213,SRIKAKULAM,ANDHRA PRADESH,18.747022,84.0879722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Challayyavalasa B.O,532429,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dola B.O,532429,SRIKAKULAM,ANDHRA PRADESH,18.3748891,84.1046944
Telangana Circle,Hyderabad City Region,Sangareddy Division,Pulkurthy B.O,502286,SANGAREDDY,TELANGANA,17.93998091,77.71756112
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Nimmada B.O,532430,SRIKAKULAM,ANDHRA PRADESH,18.285333,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Runku Hanumanthapuram B.O,532430,SRIKAKULAM,ANDHRA PRADESH,18.285333,83.8958611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Malagam BO,532430,SRIKAKULAM,ANDHRA PRADESH,18.4677784,84.2357828
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Susaram BO,532430,SRIKAKULAM,ANDHRA PRADESH,18.405117,84.124846
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Burujuvada B.O,532426,SRIKAKULAM,ANDHRA PRADESH,18.5922511,84.052555
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rana B.O,532474,SRIKAKULAM,ANDHRA PRADESH,18.4713333,84.0723055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lukulam B.O,532425,SRIKAKULAM,ANDHRA PRADESH,18.434138,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Parlam B.O,532425,SRIKAKULAM,ANDHRA PRADESH,18.434138,83.9851111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kalaparthi B.O,532186,SRIKAKULAM,ANDHRA PRADESH,18.4603471,83.8456444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Akkulapeta B.O,532186,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chittivalasa B.O,532186,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kanugulavalasa B.O,532186,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kasimivalasa B.O,532187,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Opivada Venkampeta B.O,532186,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.9003333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mofusbandar B.O,532401,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.91255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sanivada B.O,532401,SRIKAKULAM,ANDHRA PRADESH,18.287777,83.91255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,D. Matchilesam B.O,532408,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dharmavaram B.O,532408,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Koyyam B.O,532408,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ponnada B.O,532408,SRIKAKULAM,ANDHRA PRADESH,18.222666,83.8701944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhagiradhipuram BO,532408,SRIKAKULAM,ANDHRA PRADESH,18.194098,83.861787
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bandaruvanipeta B.O,532406,SRIKAKULAM,ANDHRA PRADESH,18.3415277,84.1184444
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Fareedpeta B.O,532410,SRIKAKULAM,ANDHRA PRADESH,18.2820555,83.82475
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhairi B.O,532405,SRIKAKULAM,ANDHRA PRADESH,18.2966111,83.8881141
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Patharlapalli B.O,532407,SRIKAKULAM,ANDHRA PRADESH,18.2050838,83.6896985
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkatapuram B.O,532407,SRIKAKULAM,ANDHRA PRADESH,18.2050897,83.6896957
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesavadasupuram BO,532403,SRIKAKULAM,ANDHRA PRADESH,18.2823013,83.7862942
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedda Kottapalle BO,532403,SRIKAKULAM,ANDHRA PRADESH,18.281456,83.765566
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gokarnapalli,532167,SRIKAKULAM,ANDHRA PRADESH,18.3472866,83.7552255
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mirtivalasa,532167,SRIKAKULAM,ANDHRA PRADESH,18.3472898,83.7552225
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Palakhandyam B.O,532168,SRIKAKULAM,ANDHRA PRADESH,18.3472785,83.7552257
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Siripuram,532167,SRIKAKULAM,ANDHRA PRADESH,18.3472871,83.7552297
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Suravam B.O,532168,SRIKAKULAM,ANDHRA PRADESH,18.3472891,83.7552296
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tamaram,532167,SRIKAKULAM,ANDHRA PRADESH,18.474353,83.813509
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Devunipalavalasa B.O,532409,SRIKAKULAM,ANDHRA PRADESH,18.146119,83.6215279
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rajam B.O,532409,SRIKAKULAM,ANDHRA PRADESH,18.1461119,83.6215277
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Sancham B.O,532409,SRIKAKULAM,ANDHRA PRADESH,18.1461198,83.6215271
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Agurukancharam B.O,532127,SRIKAKULAM,ANDHRA PRADESH,18.4495123,83.6215852
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,G.M.R.Nagar B.O,532127,SRIKAKULAM,ANDHRA PRADESH,18.4495117,83.6215274
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Penubaka B.O,532127,SRIKAKULAM,ANDHRA PRADESH,18.4495186,83.6494968
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Perumali B.O,532127,VIZIANAGARAM,ANDHRA PRADESH,18.4495711,83.6494547
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vommi B.O,532127,SRIKAKULAM,ANDHRA PRADESH,18.4495857,83.6494857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gopalapuram B.O,532127,SRIKAKULAM,ANDHRA PRADESH,18.444395,83.641493
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Ambakhandi B.O,532123,SRIKAKULAM,ANDHRA PRADESH,18.4554166,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Govindapuram B.O,532123,SRIKAKULAM,ANDHRA PRADESH,18.4554657,83.751857
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Talada B.O,532123,SRIKAKULAM,ANDHRA PRADESH,18.455416,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Vasudevapatnam B.O,532123,SRIKAKULAM,ANDHRA PRADESH,18.455416,83.751777
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chinavatsavalasa B.O,532404,SRIKAKULAM,ANDHRA PRADESH,18.2731111,84.0048333
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Madduvalasa B.O,532122,SRIKAKULAM,ANDHRA PRADESH,18.5263611,83.6318055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Chowkipeta B.O,532264,SRIKAKULAM,ANDHRA PRADESH,18.900972,84.5533055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bendi B.O,532220,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Tekkalipatnam B.O,532220,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Venkatapuram B.O,532220,SRIKAKULAM,ANDHRA PRADESH,18.7456388,84.3845833
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pedalaxmipuram B.O,532216,SRIKAKULAM,ANDHRA PRADESH,18.7709444,84.185388
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Banapuram B.O,532216,SRIKAKULAM,ANDHRA PRADESH,17.0587129,80.1252008
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rangoi B.O,532243,SRIKAKULAM,ANDHRA PRADESH,18.848666,84.5038611
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Loharibanda BO,532243,SRIKAKULAM,ANDHRA PRADESH,18.8560117,84.5562878
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Arakabhadra BO,532312,SRIKAKULAM,ANDHRA PRADESH,19.1005533,84.6138973
Telangana Circle,Hyderabad City Region,Sangareddy Division,Tellapur B.O,502032,SANGAREDDY,TELANGANA,17.467539,78.282811
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Bhirlangi B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Deppilugonapaputtuga B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Edupuram B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Karapadu B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kesupuram B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Loddaputti B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Purushothapur (IPR) B.O,532312,SRIKAKULAM,ANDHRA PRADESH,19.117411,84.6861944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Boddapadu B.O,532222,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Garudabhadra B.O,532222,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Laxmidevipeta B.O,532222,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pallisaradhi B.O,532222,SRIKAKULAM,ANDHRA PRADESH,18.29625,83.8936944
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kistupuram B.O,532195,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Pattupuram B.O,532195,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Santhabommali B.O,532195,SRIKAKULAM,ANDHRA PRADESH,18.5185277,84.152055
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Cheepi B.O,532242,SRIKAKULAM,ANDHRA PRADESH,18.8715277,84.461511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Gudarurajamanipuram B.O,532242,SRIKAKULAM,ANDHRA PRADESH,18.8715277,84.461511
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Borivanka B.O,532292,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kusumapuram B.O,532292,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Rushikudda B.O,532292,SRIKAKULAM,ANDHRA PRADESH,18.951777,84.631722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Dolagovindapuram B.O,532291,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674166
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mundala B.O,532291,SRIKAKULAM,ANDHRA PRADESH,19.0006944,84.5674166
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Buragam B.O,532212,SRIKAKULAM,ANDHRA PRADESH,18.577166,84.2844722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Talagam B.O,532212,SRIKAKULAM,ANDHRA PRADESH,18.577166,84.2844722
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Mulapeta B.O,532211,SRIKAKULAM,ANDHRA PRADESH,18.485802,84.164015
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Kedaripuram B.O,532221,SRIKAKULAM,ANDHRA PRADESH,18.7745,84.410111
Andhra Pradesh Circle,Visakhapatnam Region,Srikakulam Division,Lotturu BO,532221,SRIKAKULAM,ANDHRA PRADESH,18.8617729,84.3515759
